# dim ns_lnz ns_lnz_err
020 -4.53580e+01 2.21195e-01
020 -4.52405e+01 2.13816e-01
020 -4.48799e+01 2.17646e-01
020 -4.51142e+01 2.15708e-01
020 -4.52663e+01 2.14536e-01
020 -4.49262e+01 2.14288e-01
020 -4.50904e+01 2.20620e-01
020 -4.47189e+01 2.16465e-01
020 -4.52579e+01 2.17301e-01
020 -4.52305e+01 2.23864e-01
020 -4.55868e+01 2.24703e-01
020 -4.50081e+01 2.18294e-01
020 -4.52543e+01 2.14265e-01
020 -4.49382e+01 2.17171e-01
020 -4.54924e+01 2.22822e-01
020 -4.52480e+01 2.21607e-01
020 -4.46403e+01 2.12329e-01
020 -4.49118e+01 2.18787e-01
020 -4.50784e+01 2.19936e-01
020 -4.49830e+01 2.20690e-01
020 -4.53990e+01 2.23511e-01
020 -4.49806e+01 2.21325e-01
020 -4.48884e+01 2.23920e-01
020 -4.53268e+01 2.20943e-01
020 -4.52097e+01 2.21681e-01
020 -4.48803e+01 2.18911e-01
020 -4.50329e+01 2.13931e-01
020 -4.50343e+01 2.20620e-01
020 -4.48823e+01 2.13349e-01
020 -4.50679e+01 2.16661e-01
020 -4.48672e+01 2.24625e-01
020 -4.51042e+01 2.23336e-01
020 -4.53684e+01 2.22004e-01
020 -4.51262e+01 2.18002e-01
020 -4.52210e+01 2.21996e-01
020 -4.47632e+01 2.23120e-01
020 -4.50427e+01 2.15120e-01
020 -4.49998e+01 2.23342e-01
020 -4.49871e+01 2.10811e-01
020 -4.54293e+01 2.16310e-01
020 -4.52718e+01 2.18444e-01
020 -4.50342e+01 2.05880e-01
020 -4.53472e+01 2.24338e-01
020 -4.53033e+01 2.21128e-01
020 -4.51347e+01 2.14219e-01
020 -4.48483e+01 2.15991e-01
020 -4.50774e+01 2.21648e-01
020 -4.52854e+01 2.21979e-01
020 -4.53048e+01 2.19041e-01
020 -4.51489e+01 2.19064e-01
020 -4.52270e+01 2.21398e-01
020 -4.51479e+01 2.17839e-01
020 -4.48237e+01 2.11647e-01
020 -4.52742e+01 2.17101e-01
020 -4.53810e+01 2.23482e-01
020 -4.50044e+01 2.17466e-01
020 -4.51759e+01 2.15083e-01
020 -4.52828e+01 2.16406e-01
020 -4.49542e+01 2.24570e-01
020 -4.49765e+01 2.17109e-01
020 -4.50753e+01 2.27422e-01
020 -4.50273e+01 2.23917e-01
020 -4.52039e+01 2.22116e-01
020 -4.52252e+01 2.22439e-01
020 -4.51640e+01 2.18662e-01
020 -4.50351e+01 2.13981e-01
020 -4.48972e+01 2.19171e-01
020 -4.50341e+01 2.21032e-01
020 -4.51422e+01 2.22289e-01
020 -4.51302e+01 2.18486e-01
020 -4.48928e+01 2.20203e-01
020 -4.51001e+01 2.18291e-01
020 -4.53230e+01 2.16708e-01
020 -4.49056e+01 2.17091e-01
020 -4.50173e+01 2.14619e-01
020 -4.53311e+01 2.15332e-01
020 -4.48579e+01 2.19391e-01
020 -4.51949e+01 2.19919e-01
020 -4.50717e+01 2.08431e-01
020 -4.49744e+01 2.15651e-01
020 -4.49468e+01 2.18355e-01
020 -4.53339e+01 2.18943e-01
020 -4.49443e+01 2.18791e-01
020 -4.49644e+01 2.19898e-01
020 -4.52813e+01 2.25505e-01
020 -4.52425e+01 2.18172e-01
020 -4.53096e+01 2.14281e-01
020 -4.54282e+01 2.21303e-01
020 -4.48452e+01 2.18068e-01
020 -4.50145e+01 2.14252e-01
020 -4.53170e+01 2.25871e-01
020 -4.50948e+01 2.22076e-01
020 -4.48616e+01 2.23757e-01
020 -4.55704e+01 2.20035e-01
020 -4.53462e+01 2.18547e-01
020 -4.50302e+01 2.21970e-01
020 -4.49592e+01 2.19127e-01
020 -4.50219e+01 2.23711e-01
020 -4.48518e+01 2.25397e-01
020 -4.50379e+01 2.14642e-01
020 -4.57781e+01 2.21972e-01
020 -4.49632e+01 2.14825e-01
020 -4.52910e+01 2.20501e-01
020 -4.49243e+01 2.22337e-01
020 -4.53260e+01 2.22158e-01
020 -4.50278e+01 2.18681e-01
020 -4.54201e+01 2.19875e-01
020 -4.49296e+01 2.21297e-01
020 -4.50584e+01 2.24105e-01
020 -4.51314e+01 2.10185e-01
020 -4.52011e+01 2.17795e-01
020 -4.53323e+01 2.22258e-01
020 -4.48880e+01 2.12573e-01
020 -4.54447e+01 2.16536e-01
020 -4.52254e+01 2.21299e-01
020 -4.52929e+01 2.22776e-01
020 -4.47395e+01 2.16515e-01
020 -4.48986e+01 2.15663e-01
020 -4.48590e+01 2.20400e-01
020 -4.56037e+01 2.19345e-01
020 -4.47477e+01 2.23370e-01
020 -4.54406e+01 2.21736e-01
020 -4.51201e+01 2.19311e-01
020 -4.48674e+01 2.21433e-01
100 -1.41238e+02 3.50140e-01
100 -1.39228e+02 3.54935e-01
100 -1.39095e+02 3.55084e-01
100 -1.39854e+02 3.56843e-01
100 -1.39262e+02 3.66635e-01
100 -1.39622e+02 3.67554e-01
100 -1.36360e+02 3.52757e-01
100 -1.37916e+02 3.52881e-01
100 -1.39514e+02 3.60283e-01
100 -1.39685e+02 3.59323e-01
100 -1.39789e+02 3.60343e-01
100 -1.42741e+02 3.60052e-01
100 -1.38333e+02 3.61426e-01
100 -1.40136e+02 3.61241e-01
100 -1.39908e+02 3.55905e-01
100 -1.38841e+02 3.61388e-01
100 -1.38380e+02 3.55491e-01
100 -1.39669e+02 3.70681e-01
100 -1.40534e+02 3.69309e-01
100 -1.41048e+02 3.86304e-01
100 -1.39657e+02 3.60658e-01
100 -1.37708e+02 3.50649e-01
100 -1.38825e+02 3.54405e-01
100 -1.39486e+02 3.58247e-01
100 -1.40099e+02 3.61011e-01
100 -1.42081e+02 3.47500e-01
100 -1.39507e+02 3.61859e-01
100 -1.40936e+02 3.79015e-01
100 -1.39684e+02 3.54582e-01
100 -1.36570e+02 3.51370e-01
100 -1.38884e+02 3.56128e-01
100 -1.40918e+02 3.63295e-01
100 -1.39321e+02 3.57687e-01
100 -1.39444e+02 3.54596e-01
100 -1.40816e+02 3.60055e-01
100 -1.40391e+02 3.67222e-01
100 -1.40476e+02 3.62324e-01
100 -1.41507e+02 3.55687e-01
100 -1.39094e+02 3.49287e-01
100 -1.40698e+02 3.51350e-01
100 -1.40268e+02 3.72996e-01
100 -1.38271e+02 3.67481e-01
100 -1.42188e+02 3.63030e-01
100 -1.39867e+02 3.65451e-01
100 -1.39148e+02 3.72754e-01
100 -1.39605e+02 3.52216e-01
100 -1.40383e+02 3.60903e-01
100 -1.37517e+02 3.47282e-01
100 -1.41672e+02 3.66973e-01
100 -1.39902e+02 3.63309e-01
100 -1.38090e+02 3.74265e-01
100 -1.41988e+02 3.61946e-01
100 -1.39390e+02 3.75222e-01
100 -1.41343e+02 3.64215e-01
100 -1.40139e+02 3.80752e-01
100 -1.40193e+02 3.60192e-01
100 -1.38330e+02 3.56197e-01
100 -1.38711e+02 3.67393e-01
100 -1.38219e+02 3.59397e-01
100 -1.38017e+02 3.71385e-01
100 -1.38797e+02 3.56352e-01
100 -1.39388e+02 3.60344e-01
100 -1.38896e+02 3.64131e-01
100 -1.38082e+02 3.54219e-01
100 -1.38728e+02 3.70821e-01
100 -1.42660e+02 3.72059e-01
100 -1.39982e+02 3.56879e-01
100 -1.38727e+02 3.51594e-01
100 -1.40379e+02 3.53425e-01
100 -1.37934e+02 3.55012e-01
100 -1.39367e+02 3.67373e-01
100 -1.38566e+02 3.47303e-01
100 -1.41033e+02 3.59277e-01
100 -1.41818e+02 3.56211e-01
100 -1.40771e+02 3.55129e-01
100 -1.39981e+02 3.66508e-01
100 -1.39564e+02 3.57222e-01
100 -1.39077e+02 3.59345e-01
100 -1.42132e+02 3.68348e-01
100 -1.37389e+02 3.47734e-01
100 -1.38769e+02 3.49581e-01
100 -1.38321e+02 3.50049e-01
100 -1.40854e+02 3.63778e-01
100 -1.37984e+02 3.52467e-01
100 -1.39678e+02 3.68758e-01
100 -1.40645e+02 3.60301e-01
100 -1.41241e+02 3.56128e-01
100 -1.38663e+02 3.54481e-01
100 -1.35008e+02 3.60107e-01
100 -1.40344e+02 3.70232e-01
100 -1.40041e+02 3.52741e-01
100 -1.39845e+02 3.67975e-01
100 -1.39425e+02 3.48887e-01
100 -1.39401e+02 3.59605e-01
100 -1.39920e+02 3.57009e-01
100 -1.41433e+02 3.63054e-01
100 -1.39170e+02 3.69624e-01
100 -1.38294e+02 3.64984e-01
100 -1.41537e+02 3.63252e-01
100 -1.41938e+02 3.58188e-01
100 -1.39978e+02 3.58802e-01
100 -1.39247e+02 3.66780e-01
100 -1.39921e+02 3.66088e-01
100 -1.40909e+02 3.72854e-01
100 -1.38757e+02 3.50755e-01
100 -1.40226e+02 3.58143e-01
100 -1.38757e+02 3.51436e-01
100 -1.38696e+02 3.49290e-01
100 -1.38041e+02 3.67547e-01
100 -1.41657e+02 3.69013e-01
100 -1.38635e+02 3.52101e-01
100 -1.38013e+02 3.49110e-01
100 -1.39430e+02 3.60084e-01
100 -1.37896e+02 3.70983e-01
100 -1.37895e+02 3.58116e-01
100 -1.39062e+02 3.53856e-01
100 -1.40265e+02 3.46393e-01
100 -1.38560e+02 3.44141e-01
100 -1.38986e+02 3.55608e-01
100 -1.39769e+02 3.57879e-01
100 -1.40928e+02 3.60546e-01
100 -1.40326e+02 3.63250e-01
100 -1.38805e+02 3.61420e-01
100 -1.38626e+02 3.62579e-01
100 -1.41812e+02 3.68325e-01
100 -1.37832e+02 3.66019e-01
100 -1.38104e+02 3.50453e-01
100 -1.39975e+02 3.53229e-01
100 -1.40669e+02 3.47527e-01
100 -1.40269e+02 3.56926e-01
100 -1.40343e+02 3.72517e-01
100 -1.41446e+02 3.77064e-01
100 -1.39662e+02 3.64377e-01
100 -1.41779e+02 3.51539e-01
100 -1.41389e+02 3.71459e-01
100 -1.41955e+02 3.62167e-01
100 -1.38667e+02 3.61400e-01
100 -1.40336e+02 3.59483e-01
100 -1.38916e+02 3.55829e-01
100 -1.38248e+02 3.47065e-01
100 -1.40795e+02 3.62006e-01
100 -1.39290e+02 3.63020e-01
100 -1.40666e+02 3.71040e-01
100 -1.41331e+02 3.55791e-01
100 -1.41740e+02 3.71845e-01
100 -1.40297e+02 3.62287e-01
100 -1.40511e+02 3.70607e-01
100 -1.39971e+02 3.71562e-01
100 -1.40295e+02 3.65168e-01
100 -1.39500e+02 3.58703e-01
100 -1.37721e+02 3.50429e-01
100 -1.38080e+02 3.55508e-01
100 -1.39874e+02 3.65291e-01
100 -1.40178e+02 3.56614e-01
100 -1.38187e+02 3.58291e-01
100 -1.38419e+02 3.61769e-01
100 -1.38186e+02 3.46281e-01
100 -1.38101e+02 3.58742e-01
100 -1.38335e+02 3.60653e-01
100 -1.41237e+02 3.58998e-01
100 -1.38196e+02 3.55974e-01
100 -1.39379e+02 3.68198e-01
100 -1.39692e+02 3.54402e-01
100 -1.40035e+02 3.53187e-01
100 -1.40085e+02 3.57815e-01
100 -1.38748e+02 3.56369e-01
100 -1.39230e+02 3.54551e-01
100 -1.39855e+02 3.67489e-01
100 -1.42013e+02 3.76270e-01
100 -1.40082e+02 3.63993e-01
100 -1.38195e+02 3.66323e-01
100 -1.38498e+02 3.66225e-01
100 -1.39073e+02 3.65421e-01
100 -1.38368e+02 3.55051e-01
100 -1.41271e+02 3.70375e-01
100 -1.37589e+02 3.54079e-01
100 -1.38675e+02 3.70367e-01
100 -1.40385e+02 3.60862e-01
100 -1.40150e+02 3.64628e-01
100 -1.39767e+02 3.59469e-01
100 -1.37413e+02 3.64327e-01
100 -1.39580e+02 3.52721e-01
100 -1.40949e+02 3.75183e-01
100 -1.40452e+02 3.49016e-01
100 -1.38702e+02 3.56035e-01
100 -1.35263e+02 3.55895e-01
100 -1.39586e+02 3.58602e-01
100 -1.41545e+02 3.51662e-01
100 -1.39857e+02 3.69537e-01
100 -1.41365e+02 3.56781e-01
100 -1.38463e+02 3.69140e-01
100 -1.39678e+02 3.64502e-01
100 -1.39119e+02 3.57075e-01
100 -1.38320e+02 3.48532e-01
100 -1.38389e+02 3.50874e-01
100 -1.38807e+02 3.49511e-01
100 -1.40760e+02 3.52976e-01
100 -1.38838e+02 3.62489e-01
100 -1.38296e+02 3.50289e-01
100 -1.37545e+02 3.58557e-01
100 -1.38734e+02 3.67147e-01
100 -1.39653e+02 3.61706e-01
100 -1.41515e+02 3.58592e-01
100 -1.39418e+02 3.54347e-01
100 -1.38806e+02 3.50593e-01
100 -1.40679e+02 3.61417e-01
100 -1.39024e+02 3.65557e-01
100 -1.39199e+02 3.59998e-01
100 -1.38898e+02 3.56828e-01
100 -1.38763e+02 3.61639e-01
100 -1.42399e+02 3.69781e-01
100 -1.38766e+02 3.58180e-01
100 -1.39746e+02 3.77242e-01
100 -1.39121e+02 3.66403e-01
100 -1.38627e+02 3.70476e-01
100 -1.41920e+02 3.70076e-01
100 -1.40346e+02 3.63057e-01
100 -1.39847e+02 3.67039e-01
100 -1.39561e+02 3.63317e-01
100 -1.38759e+02 3.71517e-01
100 -1.39687e+02 3.69049e-01
100 -1.39525e+02 3.66547e-01
100 -1.41766e+02 3.60347e-01
100 -1.41129e+02 3.58296e-01
100 -1.39365e+02 3.59725e-01
100 -1.38895e+02 3.64648e-01
100 -1.40575e+02 3.68342e-01
100 -1.39594e+02 3.58608e-01
100 -1.38184e+02 3.68953e-01
100 -1.39981e+02 3.57210e-01
100 -1.39901e+02 3.55767e-01
100 -1.41245e+02 3.45423e-01
100 -1.40323e+02 3.47400e-01
100 -1.42081e+02 3.61262e-01
100 -1.38352e+02 3.50685e-01
100 -1.41018e+02 3.64811e-01
100 -1.41608e+02 3.51294e-01
100 -1.38615e+02 3.75240e-01
100 -1.40021e+02 3.56294e-01
100 -1.37910e+02 3.66421e-01
100 -1.41354e+02 3.61720e-01
100 -1.39315e+02 3.55412e-01
100 -1.41785e+02 3.63968e-01
100 -1.40245e+02 3.65734e-01
100 -1.39874e+02 3.53421e-01
100 -1.40711e+02 3.66683e-01
100 -1.40171e+02 3.69535e-01
100 -1.39542e+02 3.61378e-01
100 -1.40233e+02 3.66117e-01
100 -1.38872e+02 3.69190e-01
100 -1.38948e+02 3.52195e-01
100 -1.39224e+02 3.56449e-01
100 -1.40802e+02 3.64521e-01
100 -1.40604e+02 3.62577e-01
100 -1.38508e+02 3.49755e-01
100 -1.38736e+02 3.81149e-01
100 -1.38816e+02 3.61692e-01
100 -1.40591e+02 3.69211e-01
100 -1.40323e+02 3.71600e-01
100 -1.39016e+02 3.57471e-01
100 -1.40606e+02 3.57514e-01
100 -1.38809e+02 3.58718e-01
100 -1.38978e+02 3.54272e-01
100 -1.40666e+02 3.72222e-01
100 -1.41499e+02 3.74416e-01
100 -1.40069e+02 3.70301e-01
100 -1.40692e+02 3.55524e-01
100 -1.39396e+02 3.72742e-01
100 -1.41415e+02 3.59492e-01
100 -1.38944e+02 3.62583e-01
100 -1.39324e+02 3.53214e-01
100 -1.38805e+02 3.52533e-01
100 -1.39719e+02 3.55033e-01
100 -1.40539e+02 3.49448e-01
100 -1.38791e+02 3.56269e-01
100 -1.40575e+02 3.66965e-01
100 -1.39497e+02 3.71325e-01
100 -1.42278e+02 3.70324e-01
100 -1.40512e+02 3.61521e-01
100 -1.40381e+02 3.69077e-01
100 -1.42045e+02 3.77050e-01
100 -1.37733e+02 3.67808e-01
100 -1.37521e+02 3.55715e-01
100 -1.40137e+02 3.71738e-01
100 -1.41156e+02 3.66407e-01
100 -1.38147e+02 3.63643e-01
100 -1.41190e+02 3.53765e-01
100 -1.40992e+02 3.61509e-01
100 -1.39915e+02 3.70914e-01
100 -1.39367e+02 3.59836e-01
100 -1.39550e+02 3.51021e-01
100 -1.40581e+02 3.68026e-01
100 -1.37409e+02 3.70640e-01
100 -1.41183e+02 3.69753e-01
100 -1.38974e+02 3.55981e-01
100 -1.41566e+02 3.61729e-01
100 -1.40163e+02 3.54056e-01
100 -1.38901e+02 3.60117e-01
100 -1.38546e+02 3.46676e-01
100 -1.40502e+02 3.54188e-01
100 -1.41381e+02 3.61557e-01
